id,name,themegroup,theme,subtheme,year,pieces,minifigs,package,retail_price
10581-1,Ducks,Pre-school,Duplo,Forest Animals,2015,13,1,Box,9.99
10582-1,Animals,Pre-school,Duplo,Forest Animals,2015,39,2,Box,19.99
10583-1,Fishing Trip,Pre-school,Duplo,Forest Animals,2015,32,2,Box,24.99
10584-1,Forest,Pre-school,Duplo,Forest Animals,2015,105,3,Box,59.99
10585-1,Mom and Baby,Pre-school,Duplo,NA,2015,13,2,Box,9.99
10586-1,Ice Cream Truck,Pre-school,Duplo,NA,2015,11,2,Box,14.99
10587-1,Café,Pre-school,Duplo,NA,2015,52,3,Box,19.99
10589-1,Rally Car,Pre-school,Duplo,NA,2015,13,1,Box,14.99
10590-1,Airport,Pre-school,Duplo,NA,2015,29,3,Box,19.99
10591-1,Fire Boat,Pre-school,Duplo,Fire,2015,19,1,Box,14.99
10592-1,Fire Truck,Pre-school,Duplo,Fire,2015,26,1,Box,24.99
10593-1,Fire Station,Pre-school,Duplo,Fire,2015,105,2,Box,49.99
10594-1,Sofia the First Royal Stable,Pre-school,Duplo,Sofia the First,2015,38,1,Box,24.99
10595-1,Sofia the First Royal Castle,Pre-school,Duplo,Sofia the First,2015,87,2,Box,49.99
10596-1,Disney Princess Collection,Pre-school,Duplo,Disney Princess,2015,63,3,Box,39.99
10597-1,Mickey & Minnie Birthday Parade,Pre-school,Duplo,NA,2015,24,2,Box,24.99
10599-1,Batman Adventure,Pre-school,Duplo,Batman,2015,47,3,Box,39.99
10600-1,Classic Race,Pre-school,Duplo,Cars,2015,29,0,Box,24.99
10601-1,Delivery Vehicle,Pre-school,Duplo,NA,2015,19,1,Box,19.99
10602-1,Camping,Pre-school,Duplo,NA,2015,38,3,Box,29.99
10603-1,My First Bus,Pre-school,Duplo,NA,2015,17,1,Box,14.99
10604-1,Jake and the Never Land Pirates Treasure Island,Pre-school,Duplo,Jake and the Never Land Pirates,2015,25,2,Box,19.99
10605-1,Doc McStuffins Rosie the Ambulance,Pre-school,Duplo,Doc McStuffins,2015,16,1,Box,19.99
10606-1,Doc McStuffins Backyard Clinic,Pre-school,Duplo,Doc McStuffins,2015,39,1,Box,29.99
10607-1,Spider-Man Web-Bike Workshop,Pre-school,Duplo,Spider-Man,2015,13,1,Box,14.99
10608-1,Spider-Man Spider Truck Adventure,Pre-school,Duplo,Spider-Man,2015,28,2,Box,29.99
10615-1,My First Tractor,Pre-school,Duplo,NA,2015,12,2,Box,14.99
10616-1,My First Playhouse,Pre-school,Duplo,NA,2015,25,2,Box,19.99
10617-1,My First Farm,Pre-school,Duplo,NA,2015,26,2,Box,19.99
10618-1,Creative Building Box,Pre-school,Duplo,NA,2015,70,2,Box,24.99
10622-1,Large Creative Box,Pre-school,Duplo,NA,2015,193,2,Box,59.99
10623-1,DUPLO Basic Bricks – Large,Pre-school,Duplo,NA,2015,60,0,Box,NA
10677-1,Beach Trip,Junior,Juniors,Girl,2015,74,1,Box,9.99
10679-1,Pirate Treasure Hunt,Junior,Juniors,Fantasy,2015,57,2,Box,9.99
10680-1,Garbage Truck,Junior,Juniors,City,2015,99,2,Box,19.99
10683-1,Road Work Truck,Junior,Juniors,City,2015,132,2,NA,19.99
10684-1,Supermarket Suitcase,Junior,Juniors,Girl,2015,134,2,Other,19.99
10685-1,Fire Suitcase,Junior,Juniors,City,2015,113,2,Other,19.99
10686-1,Family House,Junior,Juniors,Girl,2015,226,3,Box,29.99
10687-1,Spider-Man Hideout,Junior,Juniors,Marvel Super Heroes,2015,137,3,Box,29.99
10692-1,Creative Bricks,Basic,Classic,NA,2015,221,0,Box,16.99
10693-1,Creative Supplement,Basic,Classic,NA,2015,303,0,Box,19.99
10694-1,Creative Supplement Bright,Basic,Classic,NA,2015,303,0,Box,19.99
10695-1,Creative Building Box,Basic,Classic,NA,2015,580,0,Box,24.99
10696-1,Medium Creative Brick Box,Basic,Classic,NA,2015,484,0,Tub,34.99
10697-1,XXXL Box,Basic,Classic,NA,2015,1500,0,Box,59.99
10698-1,Large Creative Brick Box,Basic,Classic,NA,2015,790,0,Plastic box,59.99
10699-1,32x32 Sand Baseplate,Basic,Classic,NA,2015,1,0,Other,7.99
10700-1,32x32 Green Baseplate,Basic,Classic,NA,2015,1,0,Other,7.99
10701-1,48x48 Grey Baseplate,Basic,Classic,NA,2015,1,0,Other,14.99
11908-1,Friends: Build your own Adventure parts,Girls,Friends,NA,2015,77,1,Polybag,NA
11909-1,Ninjago: Build your own Adventure parts,Action/Adventure,Ninjago,Book Parts,2015,74,1,Polybag,NA
11910-1,Micro-Scale Space Cruiser,Action/Adventure,Space,Classic,2015,102,0,Polybag,NA
2000211-1,MoreToMath Kit 1-2 Snake,Educational,Education,NA,2015,15,0,Polybag,NA
2000446-1,"Building My SG - Reflect, Celebrate, Inspire",Miscellaneous,Miscellaneous,NA,2015,244,2,NA,NA
2000704-1,Mindstorms Education (LME) Replacement Pack 5,Educational,Education,Mindstorms,2015,24,0,NA,NA
2000709-1,M&M Replacement Pack 2,Educational,Education,NA,2015,42,0,Polybag,NA
21022-1,Lincoln Memorial,Model making,Architecture,Landmark Series,2015,274,0,Box,29.99
21023-1,"Flatiron Building, New York",Model making,Architecture,Landmark Series,2015,471,0,Box,39.99
21024-1,Louvre,Model making,Architecture,NA,2015,695,0,Box,59.99
21119-1,The Dungeon,Licensed,Minecraft,Minifig-scale,2015,219,3,Box,19.99
21120-1,The Snow Hideout,Licensed,Minecraft,Minifig-scale,2015,327,3,Box,39.99
21121-1,The Desert Outpost,Licensed,Minecraft,Minifig-scale,2015,519,4,Box,59.99
21122-1,The Nether Fortress,Licensed,Minecraft,Minifig-scale,2015,571,4,Box,79.99000000000000
21301-1,Birds,Miscellaneous,Ideas,NA,2015,580,0,Box,44.99
21302-1,The Big Bang Theory,Miscellaneous,Ideas,Licensed,2015,484,7,Box,59.99
21303-1,WALL-E,Miscellaneous,Ideas,Licensed,2015,677,0,Box,59.99
21304-1,Doctor Who,Miscellaneous,Ideas,Licensed,2015,623,6,Box,59.99
2856238-1,Yellow Brick Clock,Miscellaneous,Gear,Watches/Clocks,2013,NA,0,NA,24.99
30202-1,Smoothie Stand,Girls,Friends,NA,2015,37,1,Polybag,NA
30203-1,Mini Golf,Girls,Friends,NA,2015,26,1,Polybag,NA
30204-1,Wish Fountain,Girls,Friends,NA,2015,44,1,Polybag,3.9900000000000000
30205-1,Pop Star Red Carpet,Girls,Friends,Pop Star,2015,33,1,Polybag,4.99
30217-2,Forest - Squirrel,Pre-school,Duplo,Forest Animals,2015,4,0,Polybag,NA
30217-3,Forest - Rabbit,Pre-school,Duplo,Forest Animals,2015,4,0,Polybag,NA
30217-4,Forest - Deer,Pre-school,Duplo,Forest Animals,2015,4,0,Polybag,NA
30218-1,Snail,Pre-school,Duplo,NA,2015,6,0,Polybag,NA
30256-1,Ice Bear Mech,Action/Adventure,Legends of Chima,Fire vs. Ice,2015,39,1,Polybag,3.9900000000000000
30259-1,Azari's Magic Fire,Action/Adventure,Elves,NA,2015,27,1,Polybag,NA
30272-1,A-Wing Starfighter,Licensed,Star Wars,Episode VI,2015,58,0,Polybag,NA
30274-1,AT-DP,Licensed,Star Wars,Rebels,2015,65,0,Polybag,NA
30275-1,TIE Advanced Prototype,Licensed,Star Wars,Rebels,2015,47,0,Polybag,NA
30276-1,First Order Special Forces TIE Fighter,Licensed,Star Wars,The Force Awakens,2015,41,0,Polybag,3.9900000000000000
30278-1,Poe's X-wing Fighter,Licensed,Star Wars,The Force Awakens,2016,64,0,Polybag,3.9900000000000000
30283-1,Off-Road,Model making,Creator,NA,2015,43,0,Polybag,NA
30284-1,Tractor,Model making,Creator,NA,2015,51,0,Polybag,NA
30285-1,Tiger,Model making,Creator,NA,2015,73,0,Polybag,3.9900000000000000
30286-1,Christmas Tree,Model making,Creator,Seasonal,2015,65,0,Polybag,NA
30291-1,Anacondrai Battle Mech,Action/Adventure,Ninjago,Tournament of Elements,2015,43,1,Polybag,NA
30292-1,Jay's Nano Mech,Action/Adventure,Ninjago,Tournament of Elements,2015,54,1,Polybag,NA
30293-1,Kai Drifter,Action/Adventure,Ninjago,Tournament of Elements,2015,43,1,Polybag,NA
30294-1,The Cowler Dragon,Action/Adventure,Ninjago,Possession,2015,45,1,Polybag,4.99
30303-1,The Joker Bumper Car,Licensed,DC Comics Super Heroes,Batman,2015,47,1,Polybag,3.9900000000000000
30304-1,The Avengers Quinjet,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,2015,56,0,Polybag,NA
30305-1,Spider-Man Super Jumper,Licensed,Marvel Super Heroes,Ultimate Spider-Man,2015,38,1,Polybag,NA
30311-1,Swamp Police Helicopter,Modern day,City,Swamp Police,2015,51,1,Polybag,3.4900000000000000
30312-1,Demolition Driller,Modern day,City,Construction,2015,40,1,Polybag,NA
30313-1,Garbage Truck,Modern day,City,Traffic,2015,48,1,Polybag,3.4900000000000000
30314-1,Go-Kart Racer,Modern day,City,Traffic,2015,45,1,Polybag,NA
30315-1,Space Utility Vehicle,Modern day,City,Space,2015,37,1,Polybag,3.9900000000000000
30320-1,Gallimimus Trap,Licensed,Jurassic World,NA,2015,29,0,Polybag,NA
31027-1,Blue Racer,Model making,Creator,NA,2015,67,0,Box,4.99
31028-1,Sea Plane,Model making,Creator,NA,2015,53,0,Box,4.99
31029-1,Cargo Heli,Model making,Creator,NA,2015,132,0,Box,9.99
31030-1,Red Go-Kart,Model making,Creator,NA,2015,106,0,Box,9.99
31031-1,Rainforest Animals,Model making,Creator,NA,2015,215,0,Box,14.99
31032-1,Red Creatures,Model making,Creator,NA,2015,221,0,Box,14.99
31033-1,Vehicle Transporter,Model making,Creator,NA,2015,264,0,Box,24.99
31034-1,Future Flyer,Model making,Creator,NA,2015,237,0,Box,24.99
31035-1,Beach Hut,Model making,Creator,NA,2015,286,2,Box,29.99
31036-1,Toy & Grocery Shop,Model making,Creator,NA,2015,466,2,Box,39.99
31037-1,Adventure Vehicles,Model making,Creator,NA,2015,282,0,Box,24.99
31038-1,Changing Seasons,Model making,Creator,NA,2015,536,2,Box,49.99
31039-1,Blue Power Jet,Model making,Creator,NA,2015,608,0,Box,69.99000000000000
4000018-1,Production Kladno Campus 2015,Miscellaneous,Miscellaneous,LEGO internal,2015,412,0,Box,NA
4000020-1,H.C. Andersen's Clumsy Hans,Miscellaneous,Miscellaneous,LEGO Inside Tour Exclusive,2015,714,0,Box,NA
4002014-1,LEGO HUB Birds,Miscellaneous,Miscellaneous,Employee gift,2014,487,0,Box,NA
4002015-1,Borkum Riffgrund 1,Miscellaneous,Miscellaneous,Employee Gift,2015,559,0,Box,NA
40120-1,Valentine's Day Dinner,Miscellaneous,Seasonal,Valentine's Day,2015,114,2,Box,9.99
40121-1,Painting Easter Eggs,Miscellaneous,Seasonal,Easter,2015,153,2,Box,9.99
40122-1,Trick or Treat Halloween Set,Miscellaneous,Seasonal,Halloween,2015,133,2,Box,9.99
40123-1,Thanksgiving Feast,Miscellaneous,Seasonal,Thanksgiving,2015,158,2,Box,9.99
40124-1,Winter Fun,Miscellaneous,Seasonal,Christmas,2015,107,2,Box,9.99
40125-1,Santa's Visit,Miscellaneous,Seasonal,Christmas,2015,167,1,Box,9.99
40126-1,Alien,Miscellaneous,Promotional,Monthly Mini Model Build,2015,55,0,Polybag,NA
40127-1,Space Shuttle,Miscellaneous,Promotional,Monthly Mini Model Build,2015,39,0,Polybag,NA
40128-1,Robot,Miscellaneous,Promotional,Monthly Mini Model Build,2015,50,0,Polybag,NA
40129-1,UFO,Miscellaneous,Promotional,Monthly Mini Model Build,2015,39,0,Polybag,NA
40130-1,Koala,Miscellaneous,Promotional,Monthly Mini Model Build,2015,65,0,Polybag,NA
40131-1,Parrot,Miscellaneous,Promotional,Monthly Mini Model Build,2015,55,0,Polybag,NA
40132-1,Whale,Miscellaneous,Promotional,Monthly Mini Model Build,2015,31,0,Polybag,NA
40133-1,Kangaroo,Miscellaneous,Promotional,Monthly Mini Model Build,2015,49,0,Polybag,NA
40134-1,Scuba Diver,Miscellaneous,Promotional,Monthly Mini Model Build,2015,45,0,Polybag,NA
40135-1,Angler Fish,Miscellaneous,Promotional,Monthly Mini Model Build,2015,29,0,Polybag,0
40136-1,Shark,Miscellaneous,Promotional,Monthly Mini Model Build,2015,31,0,Polybag,NA
40137-1,Submarine,Miscellaneous,Promotional,Monthly Mini Model Build,2015,28,0,Polybag,NA
40138-1,Christmas Train,Miscellaneous,Seasonal,Christmas,2015,233,0,Box,0
40139-1,Gingerbread House,Miscellaneous,Seasonal,Christmas,2015,277,0,Box,NA
40140-1,Flower Cart,Model making,Creator,NA,2015,71,1,Polybag,4.99
40141-1,Bricktober Hotel,Miscellaneous,Promotional,Toys R Us,2015,204,0,Box,NA
40142-1,Bricktober Train Station,Miscellaneous,Promotional,Toys R Us,2015,180,0,Box,NA
40143-1,Bricktober Bakery,Miscellaneous,Promotional,Toys R Us,2015,234,0,Box,NA
40144-1,Bricktober Toys R Us Store,Miscellaneous,Promotional,Toys R Us,2015,165,0,Box,NA
40145-1,LEGO Brand Retail Store,Miscellaneous,Promotional,LEGO brand store opening set,2015,413,1,Box,NA
40146-1,Lufthansa Plane,Miscellaneous,Promotional,NA,2015,67,1,Polybag,NA
40148-1,Year of the Sheep,Miscellaneous,Seasonal,Chinese New Year,2015,99,0,Box,NA
40153-1,Birthday Table Decoration,Miscellaneous,Seasonal,Birthday,2015,120,0,Box,9.99
40154-1,Iconic Pencil Pot,Miscellaneous,Miscellaneous,Desk Accessory,2015,174,2,Box,14.99
40155-1,Piggy Coin Bank,Miscellaneous,Miscellaneous,NA,2015,148,0,Box,14.99
40156-1,Organiser,Girls,Friends,NA,2015,171,0,Box,16.99
40158-1,Pirates Chess Set,Historical,Pirates,NA,2015,857,20,Box,59.99
41060-1,Sleeping Beauty's Royal Bedroom,Licensed,Disney,Sleeping Beauty,2015,96,1,Box,12.99
41061-1,Jasmine's Exotic Palace,Licensed,Disney,Aladdin,2015,143,1,Box,19.99
41062-1,Elsa's Sparkling Ice Castle,Licensed,Disney,Frozen,2015,292,3,Box,NA
41063-1,Ariel's Undersea Palace,Licensed,Disney,The Little Mermaid,2015,379,2,Box,54.99
41071-1,Aira's Creative Workshop,Action/Adventure,Elves,NA,2015,98,1,Box,9.99
41072-1,Naida's Spa Secret,Action/Adventure,Elves,NA,2015,249,1,Box,19.99
41073-1,Naida's Epic Adventure Ship,Action/Adventure,Elves,NA,2015,312,2,Box,29.99
41074-1,Azari and the Magical Bakery,Action/Adventure,Elves,NA,2015,324,2,Box,29.99
41075-1,The Elves' Treetop Hideaway,Action/Adventure,Elves,NA,2015,505,3,Box,49.99
41076-1,Farran and the Crystal Hollow,Action/Adventure,Elves,NA,2015,175,1,Box,14.99
41077-1,Aira's Pegasus Sleigh,Action/Adventure,Elves,NA,2015,319,2,Box,29.99
41078-1,Skyra's Mysterious Sky Castle,Action/Adventure,Elves,NA,2015,808,3,Box,79.99000000000000
41085-1,Vet Clinic,Girls,Friends,Vet,2015,192,1,Box,19.99
41086-1,Vet Ambulance,Girls,Friends,Vet,2015,89,1,Box,9.99
41087-1,Bunny & Babies,Girls,Friends,Vet,2015,47,0,Box,4.99
41088-1,Puppy Training,Girls,Friends,Vet,2015,65,0,Box,4.99
41089-1,Little Foal,Girls,Friends,Vet,2015,43,0,Box,4.99
41090-1,Olivia's Garden Pool,Girls,Friends,NA,2015,82,1,Box,9.99
41091-1,Mia's Roadster,Girls,Friends,NA,2015,187,1,Box,14.99
41092-1,Stephanie's Pizzeria,Girls,Friends,NA,2015,87,1,Box,9.99
41093-1,Heartlake Hair Salon,Girls,Friends,NA,2015,318,2,Box,29.99
41094-1,Heartlake Lighthouse,Girls,Friends,NA,2015,473,2,Box,39.99
41095-1,Emma's House,Girls,Friends,NA,2015,706,3,Box,69.99000000000000
41097-1,Heartlake Hot Air Balloon,Girls,Friends,NA,2015,254,2,Box,19.99
41098-1,Emma's Tourist Kiosk,Girls,Friends,NA,2015,98,1,Box,9.99
41099-1,Heartlake Skate Park,Girls,Friends,NA,2015,199,1,Box,19.99
41100-1,Heartlake Private Jet,Girls,Friends,NA,2015,230,2,Box,29.99
41101-1,Heartlake Grand Hotel,Girls,Friends,NA,2015,1552,5,Box,129.99
41102-1,Friends Advent Calendar,Girls,Friends,Seasonal,2015,233,2,Box,29.99
41103-1,Pop Star Recording Studio,Girls,Friends,Pop Star,2015,172,1,Box,14.99
41104-1,Pop Star Dressing Room,Girls,Friends,Pop Star,2015,279,2,Box,29.99
41105-1,Pop Star Show Stage,Girls,Friends,Pop Star,2015,446,2,Box,39.99
41106-1,Pop Star Tour Bus,Girls,Friends,Pop Star,2015,682,3,Box,59.99
41107-1,Pop Star Limousine,Girls,Friends,Pop Star,2015,265,2,Box,24.99
41108-1,Heartlake Food Market,Girls,Friends,NA,2015,388,2,Box,39.99
41109-1,Heartlake City Airport,Girls,Friends,NA,2015,692,3,Box,89.99000000000000
41527-1,Rokit,Licensed,Mixels,Series 4,2015,66,0,Foil pack,4.99
41528-1,Niksput,Licensed,Mixels,Series 4,2015,62,0,Foil pack,4.99
41529-1,Nurp-Naut,Licensed,Mixels,Series 4,2015,52,0,Foil pack,4.99
41530-1,Meltus,Licensed,Mixels,Series 4,2015,66,0,Foil pack,4.99
41531-1,Flamzer,Licensed,Mixels,Series 4,2015,60,0,Foil pack,4.99
41532-1,Burnard,Licensed,Mixels,Series 4,2015,59,0,Foil pack,4.99
41533-1,Globert,Licensed,Mixels,Series 4,2015,45,0,Foil pack,4.99
41534-1,Vampos,Licensed,Mixels,Series 4,2015,59,0,Foil pack,4.99
41535-1,Boogly,Licensed,Mixels,Series 4,2015,52,0,Foil pack,4.99
41536-1,Gox,Licensed,Mixels,Series 5,2015,62,0,Foil pack,4.99
41537-1,Jinky,Licensed,Mixels,Series 5,2015,59,0,Foil pack,4.99
41538-1,Kamzo,Licensed,Mixels,Series 5,2015,58,0,Foil pack,4.99
41539-1,Krog,Licensed,Mixels,Series 5,2015,60,0,Foil pack,4.99
41540-1,Chilbo,Licensed,Mixels,Series 5,2015,65,0,Foil pack,4.99
41541-1,Snoof,Licensed,Mixels,Series 5,2015,54,0,Foil pack,4.99
41542-1,Spugg,Licensed,Mixels,Series 5,2015,51,0,Foil pack,4.99
41543-1,Turg,Licensed,Mixels,Series 5,2015,56,0,Foil pack,4.99
41544-1,Tungster,Licensed,Mixels,Series 5,2015,60,0,Foil pack,4.99
41545-1,Kramm,Licensed,Mixels,Series 6,2015,68,0,Foil pack,4.99
41546-1,Forx,Licensed,Mixels,Series 6,2015,65,0,Foil pack,4.99
41547-1,Wuzzo,Licensed,Mixels,Series 6,2015,74,0,Foil pack,4.99
41548-1,Dribbal,Licensed,Mixels,Series 6,2015,52,0,Foil pack,4.99
41549-1,Gurggle,Licensed,Mixels,Series 6,2015,66,0,Foil pack,4.99
41550-1,Slusho,Licensed,Mixels,Series 6,2015,53,0,Foil pack,4.99
41551-1,Snax,Licensed,Mixels,Series 6,2015,51,0,Foil pack,4.99
41552-1,Berp,Licensed,Mixels,Series 6,2015,68,0,Foil pack,4.99
41553-1,Vaka-Waka,Licensed,Mixels,Series 6,2015,69,0,Foil pack,4.99
42031-1,Cherry Picker,Technical,Technic,NA,2015,155,0,Box,12.99
42032-1,Compact Tracked Loader,Technical,Technic,NA,2015,252,0,Box,19.99
42033-1,Record Breaker,Technical,Technic,NA,2015,125,0,Box,19.99
42034-1,Quad Bike,Technical,Technic,NA,2015,148,0,Box,19.99
42035-1,Mining Truck,Technical,Technic,NA,2015,362,0,Box,29.99
42036-1,Street Motorcycle,Technical,Technic,NA,2015,375,0,Box,39.99
42037-1,Formula Off-Roader,Technical,Technic,NA,2015,494,0,Box,59.99
42038-1,Arctic Truck,Technical,Technic,NA,2015,913,0,Box,84.99000000000000
42039-1,24 Hours Race Car,Technical,Technic,NA,2015,1219,0,Box,129.99
42040-1,Fire Plane,Technical,Technic,NA,2015,578,0,Box,49.99
42041-1,Race Truck,Technical,Technic,NA,2015,608,0,Box,69.99000000000000
42042-1,Crawler Crane,Technical,Technic,NA,2015,1401,0,Box,149.99
42043-1,Mercedes-Benz Arocs 3245,Technical,Technic,NA,2015,2793,0,Box,229.99
45008-1,Math Train,Educational,Education,Duplo,2015,167,5,Box,99.99000000000000
45009-1,Animal Bingo,Educational,Education,Duplo,2015,49,0,Box,NA
45010-1,Community People Set,Educational,Education,Duplo,2015,21,20,NA,NA
45011-1,World People Set,Educational,Education,Duplo,2015,16,16,NA,NA
45012-1,Wild Animals Set,Educational,Education,Duplo,2016,104,0,Box,NA
45101-1,StoryStarter expansion pack: Fairy Tale,Educational,Serious Play,NA,2015,186,0,NA,NA
45102-1,StoryStarter expansion pack: Space,Educational,Education,NA,2015,185,0,Box,NA
45103-1,StoryStarter expansion pack: Community,Educational,Education,NA,2015,200,0,Box,NA
45801-1,FIRST LEGO League (FLL) Challenge 2015 - Trash Trek,Miscellaneous,Miscellaneous,FIRST LEGO League,2015,1963,2,Box,NA
5002125-1,Electro,Licensed,Marvel Super Heroes,The Amazing Spider-Man,2014,5,1,Polybag,NA
5002919-1,Scenery and dagger trap,Action/Adventure,Ninjago,Promotional,2015,26,0,Polybag,NA
5002928-1,Party polybag,Girls,Friends,NA,2015,16,0,Polybag,NA
5002929-1,Friends Interior Design Kit,Girls,Friends,NA,2015,NA,0,Box,NA
5002930-1,Hair Accessories,Girls,Friends,Miscellaneous,2015,NA,0,Polybag,NA
5002931-1,Disco Dance Floor,Girls,Friends,NA,2015,26,0,Polybag,NA
5002938-1,Stormtrooper Sergeant,Licensed,Star Wars,Rebels,2015,5,1,Polybag,NA
5002939-1,The Phantom,Licensed,Star Wars,Rebels,2015,25,0,Polybag,NA
5002941-1,Hero Pack,Construction,Bionicle,Packs,2015,9,0,Polybag,NA
5002942-1,BIONICLE Villain Pack,Construction,Bionicle,Packs,2015,13,0,Polybag,NA
5002943-1,Winter Soldier,Licensed,Marvel Super Heroes,Miscellaneous,2015,4,1,Polybag,NA
5002947-1,Admiral Yularen,Licensed,Star Wars,Episode IV,2015,4,1,Polybag,NA
5002948-1,C-3PO,Licensed,Star Wars,The Force Awakens,2015,3,1,Polybag,3.9900000000000000
5003082-1,Classic Pirate Minifigure,Historical,Pirates,Classic,2015,24,1,Box,NA
5003083-1,Christmas Ornament,Miscellaneous,Seasonal,Christmas,2015,32,0,Other,NA
5003084-1,The Hulk,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,2015,27,1,Polybag,NA
5003246-1,EV3 Track Rubber Elements,Educational,Education,Mindstorms,2015,30,0,NA,NA
5004077-1,2015 Target Minifigure Gift Set,Miscellaneous,Promotional,Target,2015,25,4,Box,9.99
5004279-1,2 stud Red Storage Brick,Miscellaneous,Gear,Storage,2015,NA,0,NA,14.99
5004363-1,Brick USB Flash Drive,Miscellaneous,Gear,Miscellaneous,2015,NA,0,Tag,NA
5004590-1,Bat-Pod,Licensed,DC Comics Super Heroes,The Dark Knight Trilogy,2015,311,0,Box,NA
5004600-1,Wonder Woman Minifigure Alarm Clock,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,29.99
5004601-1,Wonder Woman Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004602-1,Batman Minifigure Link Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004603-1,Superman Minifigure Link Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004604-1,Classic Minifigure Link Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004605-1,Boba Fett Minifigure Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004606-1,Darth Maul Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004607-1,Darth Vader Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004608-1,Luke Skywalker Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004609-1,Yoda Minifigure Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004610-1,Yoda Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,NA,24.99
5004611-1,Emmet Minifigure Watch,Miscellaneous,Gear,Watches/Clocks,2015,NA,0,Box,24.99
5004750-1,Kai Key Light,Miscellaneous,Gear,Lights,2015,NA,0,NA,NA
